"City","State","Age_Group","Disability","variable","Disabled_Count","sex"
"Kannur","KERALA","60+","In-Seeing","Disab_P_TotDisab",2278,"All"
"Kannur","KERALA","Age not stated","In-Seeing","Disab_P_TotDisab",12,"All"
"Kannur","KERALA","Total","In-Hearing","Disab_P_TotDisab",5684,"All"
"Kannur","KERALA","0-14","In-Hearing","Disab_P_TotDisab",778,"All"
"Kannur","KERALA","15-59","In-Hearing","Disab_P_TotDisab",3050,"All"
"Kannur","KERALA","60+","In-Hearing","Disab_P_TotDisab",1846,"All"
"Kannur","KERALA","Age not stated","In-Hearing","Disab_P_TotDisab",10,"All"
"Kannur","KERALA","Total","In-Speech","Disab_P_TotDisab",2021,"All"
"Kannur","KERALA","0-14","In-Speech","Disab_P_TotDisab",365,"All"
"Kannur","KERALA","15-59","In-Speech","Disab_P_TotDisab",1325,"All"
"Kannur","KERALA","60+","In-Speech","Disab_P_TotDisab",324,"All"
"Kannur","KERALA","Age not stated","In-Speech","Disab_P_TotDisab",7,"All"
"Kannur","KERALA","Total","In-Movement","Disab_P_TotDisab",6715,"All"
"Kannur","KERALA","0-14","In-Movement","Disab_P_TotDisab",544,"All"
"Kannur","KERALA","15-59","In-Movement","Disab_P_TotDisab",4019,"All"
"Kannur","KERALA","60+","In-Movement","Disab_P_TotDisab",2145,"All"
"Kannur","KERALA","Age not stated","In-Movement","Disab_P_TotDisab",7,"All"
"Kannur","KERALA","Total","Mental-Retardation","Disab_P_TotDisab",2952,"All"
"Kannur","KERALA","0-14","Mental-Retardation","Disab_P_TotDisab",491,"All"
"Kannur","KERALA","15-59","Mental-Retardation","Disab_P_TotDisab",2303,"All"
"Kannur","KERALA","60+","Mental-Retardation","Disab_P_TotDisab",154,"All"
"Kannur","KERALA","Age not stated","Mental-Retardation","Disab_P_TotDisab",4,"All"
"Kannur","KERALA","Total","Mental-Illness","Disab_P_TotDisab",2403,"All"
"Kannur","KERALA","0-14","Mental-Illness","Disab_P_TotDisab",37,"All"
"Kannur","KERALA","15-59","Mental-Illness","Disab_P_TotDisab",1834,"All"
"Kannur","KERALA","60+","Mental-Illness","Disab_P_TotDisab",527,"All"
"Kannur","KERALA","Age not stated","Mental-Illness","Disab_P_TotDisab",5,"All"
"Kannur","KERALA","Total","Any-Other","Disab_P_TotDisab",4750,"All"
"Kannur","KERALA","0-14","Any-Other","Disab_P_TotDisab",1208,"All"
"Kannur","KERALA","15-59","Any-Other","Disab_P_TotDisab",2722,"All"
"Kannur","KERALA","60+","Any-Other","Disab_P_TotDisab",798,"All"
"Kannur","KERALA","Age not stated","Any-Other","Disab_P_TotDisab",22,"All"
"Kannur","KERALA","Total","Multiple-Disability","Disab_P_TotDisab",4179,"All"
"Kannur","KERALA","0-14","Multiple-Disability","Disab_P_TotDisab",653,"All"
"Kannur","KERALA","15-59","Multiple-Disability","Disab_P_TotDisab",2470,"All"
"Kannur","KERALA","60+","Multiple-Disability","Disab_P_TotDisab",1053,"All"
"Kannur","KERALA","Age not stated","Multiple-Disability","Disab_P_TotDisab",3,"All"
"Kozhikode","KERALA","Total","Total","Disab_P_TotDisab",51981,"All"
"Kozhikode","KERALA","0-14","Total","Disab_P_TotDisab",5681,"All"
"Kozhikode","KERALA","15-59","Total","Disab_P_TotDisab",30337,"All"
"Kozhikode","KERALA","60+","Total","Disab_P_TotDisab",15900,"All"
"Kozhikode","KERALA","Age not stated","Total","Disab_P_TotDisab",63,"All"
"Kozhikode","KERALA","Total","In-Seeing","Disab_P_TotDisab",9718,"All"
"Kozhikode","KERALA","0-14","In-Seeing","Disab_P_TotDisab",863,"All"
"Kozhikode","KERALA","15-59","In-Seeing","Disab_P_TotDisab",4502,"All"
"Kozhikode","KERALA","60+","In-Seeing","Disab_P_TotDisab",4345,"All"
"Kozhikode","KERALA","Age not stated","In-Seeing","Disab_P_TotDisab",8,"All"
"Kozhikode","KERALA","Total","In-Hearing","Disab_P_TotDisab",6846,"All"
"Kozhikode","KERALA","0-14","In-Hearing","Disab_P_TotDisab",1103,"All"
"Kozhikode","KERALA","15-59","In-Hearing","Disab_P_TotDisab",3418,"All"
"Kozhikode","KERALA","60+","In-Hearing","Disab_P_TotDisab",2320,"All"
"Kozhikode","KERALA","Age not stated","In-Hearing","Disab_P_TotDisab",5,"All"
"Kozhikode","KERALA","Total","In-Speech","Disab_P_TotDisab",2851,"All"
"Kozhikode","KERALA","0-14","In-Speech","Disab_P_TotDisab",544,"All"
"Kozhikode","KERALA","15-59","In-Speech","Disab_P_TotDisab",1825,"All"
"Kozhikode","KERALA","60+","In-Speech","Disab_P_TotDisab",476,"All"
"Kozhikode","KERALA","Age not stated","In-Speech","Disab_P_TotDisab",6,"All"
"Kozhikode","KERALA","Total","In-Movement","Disab_P_TotDisab",11171,"All"
"Kozhikode","KERALA","0-14","In-Movement","Disab_P_TotDisab",576,"All"
"Kozhikode","KERALA","15-59","In-Movement","Disab_P_TotDisab",6487,"All"
"Kozhikode","KERALA","60+","In-Movement","Disab_P_TotDisab",4099,"All"
"Kozhikode","KERALA","Age not stated","In-Movement","Disab_P_TotDisab",9,"All"
"Kozhikode","KERALA","Total","Mental-Retardation","Disab_P_TotDisab",3844,"All"
"Kozhikode","KERALA","0-14","Mental-Retardation","Disab_P_TotDisab",663,"All"
"Kozhikode","KERALA","15-59","Mental-Retardation","Disab_P_TotDisab",2952,"All"
"Kozhikode","KERALA","60+","Mental-Retardation","Disab_P_TotDisab",225,"All"
"Kozhikode","KERALA","Age not stated","Mental-Retardation","Disab_P_TotDisab",4,"All"
"Kozhikode","KERALA","Total","Mental-Illness","Disab_P_TotDisab",5126,"All"
"Kozhikode","KERALA","0-14","Mental-Illness","Disab_P_TotDisab",39,"All"
"Kozhikode","KERALA","15-59","Mental-Illness","Disab_P_TotDisab",4055,"All"
"Kozhikode","KERALA","60+","Mental-Illness","Disab_P_TotDisab",1023,"All"
"Kozhikode","KERALA","Age not stated","Mental-Illness","Disab_P_TotDisab",9,"All"
"Kozhikode","KERALA","Total","Any-Other","Disab_P_TotDisab",5932,"All"
"Kozhikode","KERALA","0-14","Any-Other","Disab_P_TotDisab",984,"All"
"Kozhikode","KERALA","15-59","Any-Other","Disab_P_TotDisab",3508,"All"
"Kozhikode","KERALA","60+","Any-Other","Disab_P_TotDisab",1424,"All"
"Kozhikode","KERALA","Age not stated","Any-Other","Disab_P_TotDisab",16,"All"
"Kozhikode","KERALA","Total","Multiple-Disability","Disab_P_TotDisab",6493,"All"
"Kozhikode","KERALA","0-14","Multiple-Disability","Disab_P_TotDisab",909,"All"
"Kozhikode","KERALA","15-59","Multiple-Disability","Disab_P_TotDisab",3590,"All"
"Kozhikode","KERALA","60+","Multiple-Disability","Disab_P_TotDisab",1988,"All"
"Kozhikode","KERALA","Age not stated","Multiple-Disability","Disab_P_TotDisab",6,"All"
"Malappuram","KERALA","Total","Total","Disab_P_TotDisab",31863,"All"
"Malappuram","KERALA","0-14","Total","Disab_P_TotDisab",4700,"All"
"Malappuram","KERALA","15-59","Total","Disab_P_TotDisab",20057,"All"
"Malappuram","KERALA","60+","Total","Disab_P_TotDisab",7083,"All"
"Malappuram","KERALA","Age not stated","Total","Disab_P_TotDisab",23,"All"
"Malappuram","KERALA","Total","In-Seeing","Disab_P_TotDisab",4974,"All"
"Malappuram","KERALA","0-14","In-Seeing","Disab_P_TotDisab",552,"All"
"Malappuram","KERALA","15-59","In-Seeing","Disab_P_TotDisab",2569,"All"
"Malappuram","KERALA","60+","In-Seeing","Disab_P_TotDisab",1852,"All"
"Malappuram","KERALA","Age not stated","In-Seeing","Disab_P_TotDisab",1,"All"
"Malappuram","KERALA","Total","In-Hearing","Disab_P_TotDisab",4118,"All"
"Malappuram","KERALA","0-14","In-Hearing","Disab_P_TotDisab",766,"All"
"Malappuram","KERALA","15-59","In-Hearing","Disab_P_TotDisab",2284,"All"
"Malappuram","KERALA","60+","In-Hearing","Disab_P_TotDisab",1062,"All"
"Malappuram","KERALA","Age not stated","In-Hearing","Disab_P_TotDisab",6,"All"
"Malappuram","KERALA","Total","In-Speech","Disab_P_TotDisab",1450,"All"
"Malappuram","KERALA","0-14","In-Speech","Disab_P_TotDisab",365,"All"
"Malappuram","KERALA","15-59","In-Speech","Disab_P_TotDisab",927,"All"
"Malappuram","KERALA","60+","In-Speech","Disab_P_TotDisab",157,"All"
"Malappuram","KERALA","Age not stated","In-Speech","Disab_P_TotDisab",1,"All"
"Malappuram","KERALA","Total","In-Movement","Disab_P_TotDisab",6796,"All"
"Malappuram","KERALA","0-14","In-Movement","Disab_P_TotDisab",560,"All"
"Malappuram","KERALA","15-59","In-Movement","Disab_P_TotDisab",4464,"All"
"Malappuram","KERALA","60+","In-Movement","Disab_P_TotDisab",1772,"All"
"Malappuram","KERALA","Age not stated","In-Movement","Disab_P_TotDisab",0,"All"
"Malappuram","KERALA","Total","Mental-Retardation","Disab_P_TotDisab",3462,"All"
"Malappuram","KERALA","0-14","Mental-Retardation","Disab_P_TotDisab",719,"All"
"Malappuram","KERALA","15-59","Mental-Retardation","Disab_P_TotDisab",2585,"All"
"Malappuram","KERALA","60+","Mental-Retardation","Disab_P_TotDisab",155,"All"
"Malappuram","KERALA","Age not stated","Mental-Retardation","Disab_P_TotDisab",3,"All"
"Malappuram","KERALA","Total","Mental-Illness","Disab_P_TotDisab",3085,"All"
"Malappuram","KERALA","0-14","Mental-Illness","Disab_P_TotDisab",55,"All"
"Malappuram","KERALA","15-59","Mental-Illness","Disab_P_TotDisab",2461,"All"
"Malappuram","KERALA","60+","Mental-Illness","Disab_P_TotDisab",567,"All"
"Malappuram","KERALA","Age not stated","Mental-Illness","Disab_P_TotDisab",2,"All"
"Malappuram","KERALA","Total","Any-Other","Disab_P_TotDisab",3496,"All"
"Malappuram","KERALA","0-14","Any-Other","Disab_P_TotDisab",724,"All"
"Malappuram","KERALA","15-59","Any-Other","Disab_P_TotDisab",2190,"All"
"Malappuram","KERALA","60+","Any-Other","Disab_P_TotDisab",576,"All"
"Malappuram","KERALA","Age not stated","Any-Other","Disab_P_TotDisab",6,"All"
"Malappuram","KERALA","Total","Multiple-Disability","Disab_P_TotDisab",4482,"All"
"Malappuram","KERALA","0-14","Multiple-Disability","Disab_P_TotDisab",959,"All"
"Malappuram","KERALA","15-59","Multiple-Disability","Disab_P_TotDisab",2577,"All"
"Malappuram","KERALA","60+","Multiple-Disability","Disab_P_TotDisab",942,"All"
"Malappuram","KERALA","Age not stated","Multiple-Disability","Disab_P_TotDisab",4,"All"
"Thrissur","KERALA","Total","Total","Disab_P_TotDisab",38573,"All"
"Thrissur","KERALA","0-14","Total","Disab_P_TotDisab",3491,"All"
"Thrissur","KERALA","15-59","Total","Disab_P_TotDisab",22592,"All"
"Thrissur","KERALA","60+","Total","Disab_P_TotDisab",12204,"All"
"Thrissur","KERALA","Age not stated","Total","Disab_P_TotDisab",286,"All"
"Thrissur","KERALA","Total","In-Seeing","Disab_P_TotDisab",5096,"All"
"Thrissur","KERALA","0-14","In-Seeing","Disab_P_TotDisab",339,"All"
"Thrissur","KERALA","15-59","In-Seeing","Disab_P_TotDisab",2097,"All"
"Thrissur","KERALA","60+","In-Seeing","Disab_P_TotDisab",2654,"All"
"Thrissur","KERALA","Age not stated","In-Seeing","Disab_P_TotDisab",6,"All"
"Thrissur","KERALA","Total","In-Hearing","Disab_P_TotDisab",5163,"All"
"Thrissur","KERALA","0-14","In-Hearing","Disab_P_TotDisab",472,"All"
"Thrissur","KERALA","15-59","In-Hearing","Disab_P_TotDisab",2419,"All"
"Thrissur","KERALA","60+","In-Hearing","Disab_P_TotDisab",2266,"All"
"Thrissur","KERALA","Age not stated","In-Hearing","Disab_P_TotDisab",6,"All"
"Thrissur","KERALA","Total","In-Speech","Disab_P_TotDisab",2020,"All"
"Thrissur","KERALA","0-14","In-Speech","Disab_P_TotDisab",296,"All"
"Thrissur","KERALA","15-59","In-Speech","Disab_P_TotDisab",1365,"All"
"Thrissur","KERALA","60+","In-Speech","Disab_P_TotDisab",348,"All"
"Thrissur","KERALA","Age not stated","In-Speech","Disab_P_TotDisab",11,"All"
"Thrissur","KERALA","Total","In-Movement","Disab_P_TotDisab",9048,"All"
"Thrissur","KERALA","0-14","In-Movement","Disab_P_TotDisab",434,"All"
"Thrissur","KERALA","15-59","In-Movement","Disab_P_TotDisab",5380,"All"
"Thrissur","KERALA","60+","In-Movement","Disab_P_TotDisab",3221,"All"
"Thrissur","KERALA","Age not stated","In-Movement","Disab_P_TotDisab",13,"All"
"Thrissur","KERALA","Total","Mental-Retardation","Disab_P_TotDisab",3887,"All"
"Thrissur","KERALA","0-14","Mental-Retardation","Disab_P_TotDisab",659,"All"
"Thrissur","KERALA","15-59","Mental-Retardation","Disab_P_TotDisab",2971,"All"
"Thrissur","KERALA","60+","Mental-Retardation","Disab_P_TotDisab",252,"All"
"Thrissur","KERALA","Age not stated","Mental-Retardation","Disab_P_TotDisab",5,"All"
"Thrissur","KERALA","Total","Mental-Illness","Disab_P_TotDisab",3532,"All"
"Thrissur","KERALA","0-14","Mental-Illness","Disab_P_TotDisab",31,"All"
"Thrissur","KERALA","15-59","Mental-Illness","Disab_P_TotDisab",2590,"All"
"Thrissur","KERALA","60+","Mental-Illness","Disab_P_TotDisab",764,"All"
"Thrissur","KERALA","Age not stated","Mental-Illness","Disab_P_TotDisab",147,"All"
"Thrissur","KERALA","Total","Any-Other","Disab_P_TotDisab",4391,"All"
"Thrissur","KERALA","0-14","Any-Other","Disab_P_TotDisab",537,"All"
"Thrissur","KERALA","15-59","Any-Other","Disab_P_TotDisab",2631,"All"
"Thrissur","KERALA","60+","Any-Other","Disab_P_TotDisab",1212,"All"
"Thrissur","KERALA","Age not stated","Any-Other","Disab_P_TotDisab",11,"All"
"Thrissur","KERALA","Total","Multiple-Disability","Disab_P_TotDisab",5436,"All"
"Thrissur","KERALA","0-14","Multiple-Disability","Disab_P_TotDisab",723,"All"
"Thrissur","KERALA","15-59","Multiple-Disability","Disab_P_TotDisab",3139,"All"
"Thrissur","KERALA","60+","Multiple-Disability","Disab_P_TotDisab",1487,"All"
"Thrissur","KERALA","Age not stated","Multiple-Disability","Disab_P_TotDisab",87,"All"
"Kochi","KERALA","Total","Total","Disab_P_TotDisab",41432,"All"
"Kochi","KERALA","0-14","Total","Disab_P_TotDisab",4095,"All"
"Kochi","KERALA","15-59","Total","Disab_P_TotDisab",24868,"All"
"Kochi","KERALA","60+","Total","Disab_P_TotDisab",12405,"All"
"Kochi","KERALA","Age not stated","Total","Disab_P_TotDisab",64,"All"
"Kochi","KERALA","Total","In-Seeing","Disab_P_TotDisab",6422,"All"
"Kochi","KERALA","0-14","In-Seeing","Disab_P_TotDisab",449,"All"
"Kochi","KERALA","15-59","In-Seeing","Disab_P_TotDisab",3009,"All"
"Kochi","KERALA","60+","In-Seeing","Disab_P_TotDisab",2959,"All"
"Kochi","KERALA","Age not stated","In-Seeing","Disab_P_TotDisab",5,"All"
"Kochi","KERALA","Total","In-Hearing","Disab_P_TotDisab",6493,"All"
"Kochi","KERALA","0-14","In-Hearing","Disab_P_TotDisab",794,"All"
"Kochi","KERALA","15-59","In-Hearing","Disab_P_TotDisab",3375,"All"
"Kochi","KERALA","60+","In-Hearing","Disab_P_TotDisab",2316,"All"
"Kochi","KERALA","Age not stated","In-Hearing","Disab_P_TotDisab",8,"All"
"Kochi","KERALA","Total","In-Speech","Disab_P_TotDisab",1837,"All"
"Kochi","KERALA","0-14","In-Speech","Disab_P_TotDisab",281,"All"
"Kochi","KERALA","15-59","In-Speech","Disab_P_TotDisab",1251,"All"
"Kochi","KERALA","60+","In-Speech","Disab_P_TotDisab",302,"All"
"Kochi","KERALA","Age not stated","In-Speech","Disab_P_TotDisab",3,"All"
"Kochi","KERALA","Total","In-Movement","Disab_P_TotDisab",9340,"All"
"Kochi","KERALA","0-14","In-Movement","Disab_P_TotDisab",513,"All"
"Kochi","KERALA","15-59","In-Movement","Disab_P_TotDisab",5667,"All"
"Kochi","KERALA","60+","In-Movement","Disab_P_TotDisab",3145,"All"
"Kochi","KERALA","Age not stated","In-Movement","Disab_P_TotDisab",15,"All"
"Kochi","KERALA","Total","Mental-Retardation","Disab_P_TotDisab",3645,"All"
"Kochi","KERALA","0-14","Mental-Retardation","Disab_P_TotDisab",655,"All"
"Kochi","KERALA","15-59","Mental-Retardation","Disab_P_TotDisab",2798,"All"
"Kochi","KERALA","60+","Mental-Retardation","Disab_P_TotDisab",190,"All"
"Kochi","KERALA","Age not stated","Mental-Retardation","Disab_P_TotDisab",2,"All"
"Kochi","KERALA","Total","Mental-Illness","Disab_P_TotDisab",3251,"All"
"Kochi","KERALA","0-14","Mental-Illness","Disab_P_TotDisab",31,"All"
"Kochi","KERALA","15-59","Mental-Illness","Disab_P_TotDisab",2494,"All"
"Kochi","KERALA","60+","Mental-Illness","Disab_P_TotDisab",711,"All"
"Kochi","KERALA","Age not stated","Mental-Illness","Disab_P_TotDisab",15,"All"
"Kochi","KERALA","Total","Any-Other","Disab_P_TotDisab",5220,"All"
"Kochi","KERALA","0-14","Any-Other","Disab_P_TotDisab",679,"All"
"Kochi","KERALA","15-59","Any-Other","Disab_P_TotDisab",3311,"All"
"Kochi","KERALA","60+","Any-Other","Disab_P_TotDisab",1221,"All"
"Kochi","KERALA","Age not stated","Any-Other","Disab_P_TotDisab",9,"All"
"Kochi","KERALA","Total","Multiple-Disability","Disab_P_TotDisab",5224,"All"
"Kochi","KERALA","0-14","Multiple-Disability","Disab_P_TotDisab",693,"All"
"Kochi","KERALA","15-59","Multiple-Disability","Disab_P_TotDisab",2963,"All"
"Kochi","KERALA","60+","Multiple-Disability","Disab_P_TotDisab",1561,"All"
"Kochi","KERALA","Age not stated","Multiple-Disability","Disab_P_TotDisab",7,"All"
"Kollam","KERALA","Total","Total","Disab_P_TotDisab",23403,"All"
"Kollam","KERALA","0-14","Total","Disab_P_TotDisab",2418,"All"
"Kollam","KERALA","15-59","Total","Disab_P_TotDisab",15131,"All"
"Kollam","KERALA","60+","Total","Disab_P_TotDisab",5826,"All"
"Kollam","KERALA","Age not stated","Total","Disab_P_TotDisab",28,"All"
"Kollam","KERALA","Total","In-Seeing","Disab_P_TotDisab",2724,"All"
"Kollam","KERALA","0-14","In-Seeing","Disab_P_TotDisab",229,"All"
"Kollam","KERALA","15-59","In-Seeing","Disab_P_TotDisab",1256,"All"
"Kollam","KERALA","60+","In-Seeing","Disab_P_TotDisab",1236,"All"
"Kollam","KERALA","Age not stated","In-Seeing","Disab_P_TotDisab",3,"All"
"Kollam","KERALA","Total","In-Hearing","Disab_P_TotDisab",3255,"All"
"Kollam","KERALA","0-14","In-Hearing","Disab_P_TotDisab",445,"All"
"Kollam","KERALA","15-59","In-Hearing","Disab_P_TotDisab",1876,"All"
"Kollam","KERALA","60+","In-Hearing","Disab_P_TotDisab",929,"All"
"Kollam","KERALA","Age not stated","In-Hearing","Disab_P_TotDisab",5,"All"
"Kollam","KERALA","Total","In-Speech","Disab_P_TotDisab",1496,"All"
"Kollam","KERALA","0-14","In-Speech","Disab_P_TotDisab",228,"All"
"Kollam","KERALA","15-59","In-Speech","Disab_P_TotDisab",1033,"All"
"Kollam","KERALA","60+","In-Speech","Disab_P_TotDisab",234,"All"
"Kollam","KERALA","Age not stated","In-Speech","Disab_P_TotDisab",1,"All"
"Kollam","KERALA","Total","In-Movement","Disab_P_TotDisab",5933,"All"
"Kollam","KERALA","0-14","In-Movement","Disab_P_TotDisab",313,"All"
"Kollam","KERALA","15-59","In-Movement","Disab_P_TotDisab",3879,"All"
"Kollam","KERALA","60+","In-Movement","Disab_P_TotDisab",1736,"All"
"Kollam","KERALA","Age not stated","In-Movement","Disab_P_TotDisab",5,"All"
"Kollam","KERALA","Total","Mental-Retardation","Disab_P_TotDisab",2249,"All"
"Kollam","KERALA","0-14","Mental-Retardation","Disab_P_TotDisab",356,"All"
"Kollam","KERALA","15-59","Mental-Retardation","Disab_P_TotDisab",1770,"All"
"Kollam","KERALA","60+","Mental-Retardation","Disab_P_TotDisab",119,"All"
"Kollam","KERALA","Age not stated","Mental-Retardation","Disab_P_TotDisab",4,"All"
"Kollam","KERALA","Total","Mental-Illness","Disab_P_TotDisab",2007,"All"
"Kollam","KERALA","0-14","Mental-Illness","Disab_P_TotDisab",23,"All"
"Kollam","KERALA","15-59","Mental-Illness","Disab_P_TotDisab",1601,"All"
"Kollam","KERALA","60+","Mental-Illness","Disab_P_TotDisab",381,"All"
"Kollam","KERALA","Age not stated","Mental-Illness","Disab_P_TotDisab",2,"All"
"Kollam","KERALA","Total","Any-Other","Disab_P_TotDisab",2791,"All"
"Kollam","KERALA","0-14","Any-Other","Disab_P_TotDisab",421,"All"
"Kollam","KERALA","15-59","Any-Other","Disab_P_TotDisab",1868,"All"
"Kollam","KERALA","60+","Any-Other","Disab_P_TotDisab",498,"All"
"Kollam","KERALA","Age not stated","Any-Other","Disab_P_TotDisab",4,"All"
"Kollam","KERALA","Total","Multiple-Disability","Disab_P_TotDisab",2948,"All"
"Kollam","KERALA","0-14","Multiple-Disability","Disab_P_TotDisab",403,"All"
"Kollam","KERALA","15-59","Multiple-Disability","Disab_P_TotDisab",1848,"All"
"Kollam","KERALA","60+","Multiple-Disability","Disab_P_TotDisab",693,"All"
"Kollam","KERALA","Age not stated","Multiple-Disability","Disab_P_TotDisab",4,"All"
"Thiruvananthapuram","KERALA","Total","Total","Disab_P_TotDisab",39024,"All"
"Thiruvananthapuram","KERALA","0-14","Total","Disab_P_TotDisab",4074,"All"
"Thiruvananthapuram","KERALA","15-59","Total","Disab_P_TotDisab",24196,"All"
"Thiruvananthapuram","KERALA","60+","Total","Disab_P_TotDisab",10666,"All"
"Thiruvananthapuram","KERALA","Age not stated","Total","Disab_P_TotDisab",88,"All"
"Thiruvananthapuram","KERALA","Total","In-Seeing","Disab_P_TotDisab",5344,"All"
"Thiruvananthapuram","KERALA","0-14","In-Seeing","Disab_P_TotDisab",469,"All"
"Thiruvananthapuram","KERALA","15-59","In-Seeing","Disab_P_TotDisab",2544,"All"
"Thiruvananthapuram","KERALA","60+","In-Seeing","Disab_P_TotDisab",2323,"All"
"Thiruvananthapuram","KERALA","Age not stated","In-Seeing","Disab_P_TotDisab",8,"All"
"Thiruvananthapuram","KERALA","Total","In-Hearing","Disab_P_TotDisab",5467,"All"
"Thiruvananthapuram","KERALA","0-14","In-Hearing","Disab_P_TotDisab",722,"All"
"Thiruvananthapuram","KERALA","15-59","In-Hearing","Disab_P_TotDisab",3180,"All"
"Thiruvananthapuram","KERALA","60+","In-Hearing","Disab_P_TotDisab",1555,"All"
"Thiruvananthapuram","KERALA","Age not stated","In-Hearing","Disab_P_TotDisab",10,"All"
"Thiruvananthapuram","KERALA","Total","In-Speech","Disab_P_TotDisab",2417,"All"
"Thiruvananthapuram","KERALA","0-14","In-Speech","Disab_P_TotDisab",410,"All"
"Thiruvananthapuram","KERALA","15-59","In-Speech","Disab_P_TotDisab",1605,"All"
"Thiruvananthapuram","KERALA","60+","In-Speech","Disab_P_TotDisab",396,"All"
"Thiruvananthapuram","KERALA","Age not stated","In-Speech","Disab_P_TotDisab",6,"All"
"Thiruvananthapuram","KERALA","Total","In-Movement","Disab_P_TotDisab",9149,"All"
"Thiruvananthapuram","KERALA","0-14","In-Movement","Disab_P_TotDisab",442,"All"
"Thiruvananthapuram","KERALA","15-59","In-Movement","Disab_P_TotDisab",5924,"All"
"Thiruvananthapuram","KERALA","60+","In-Movement","Disab_P_TotDisab",2778,"All"
"Thiruvananthapuram","KERALA","Age not stated","In-Movement","Disab_P_TotDisab",5,"All"
"Thiruvananthapuram","KERALA","Total","Mental-Retardation","Disab_P_TotDisab",3032,"All"
"Thiruvananthapuram","KERALA","0-14","Mental-Retardation","Disab_P_TotDisab",593,"All"
"Thiruvananthapuram","KERALA","15-59","Mental-Retardation","Disab_P_TotDisab",2278,"All"
"Thiruvananthapuram","KERALA","60+","Mental-Retardation","Disab_P_TotDisab",153,"All"
"Thiruvananthapuram","KERALA","Age not stated","Mental-Retardation","Disab_P_TotDisab",8,"All"
"Thiruvananthapuram","KERALA","Total","Mental-Illness","Disab_P_TotDisab",3100,"All"
"Thiruvananthapuram","KERALA","0-14","Mental-Illness","Disab_P_TotDisab",33,"All"
"Thiruvananthapuram","KERALA","15-59","Mental-Illness","Disab_P_TotDisab",2368,"All"
