"State","sex","Urban_Rural","Disablity_Type","dis_ill_lit","ill_lit"
"HIMACHAL PRADESH","M","Total","Total disabled population",0.340635534806131,0.20945134989128
"HIMACHAL PRADESH","M","Total","In Speech",0.398442303750769,0.20945134989128
"HIMACHAL PRADESH","M","Total","In Hearing",0.34915397037141,0.20945134989128
"HIMACHAL PRADESH","M","Total","In Seeing",0.356897324764609,0.20945134989128
"HIMACHAL PRADESH","M","Total","In Movement",0.245384892271301,0.20945134989128
"HIMACHAL PRADESH","M","Total","Any Other",0.232335254322225,0.20945134989128
"HIMACHAL PRADESH","M","Total","Mental Illness",0.304950495049505,0.20945134989128
"HIMACHAL PRADESH","M","Total","Mental Retardation",0.450282485875706,0.20945134989128
"HIMACHAL PRADESH","M","Total","Multiple disability",0.587621696801113,0.20945134989128
"HIMACHAL PRADESH","M","Urban","Total disabled population",0.220576243544441,0.152771796472944
"HIMACHAL PRADESH","M","Urban","In Speech",0.262019230769231,0.152771796472944
"HIMACHAL PRADESH","M","Urban","In Hearing",0.189308176100629,0.152771796472944
"HIMACHAL PRADESH","M","Urban","In Seeing",0.184234647112741,0.152771796472944
"HIMACHAL PRADESH","M","Urban","In Movement",0.152257077276205,0.152771796472944
"HIMACHAL PRADESH","M","Urban","Any Other",0.163624511082138,0.152771796472944
"HIMACHAL PRADESH","M","Urban","Mental Illness",0.28735632183908,0.152771796472944
"HIMACHAL PRADESH","M","Urban","Mental Retardation",0.417165668662675,0.152771796472944
"HIMACHAL PRADESH","M","Urban","Multiple disability",0.422492401215805,0.152771796472944
"HIMACHAL PRADESH","P","Rural","Total disabled population",0.455921214032874,0.27595534362578
"HIMACHAL PRADESH","P","Rural","Mental Illness",0.406801007556675,0.27595534362578
"HIMACHAL PRADESH","P","Rural","Mental Retardation",0.49120216562077,0.27595534362578
"HIMACHAL PRADESH","P","Rural","In Seeing",0.506296603148302,0.27595534362578
"HIMACHAL PRADESH","P","Rural","Any Other",0.314337955203413,0.27595534362578
"HIMACHAL PRADESH","P","Rural","In Speech",0.469130895601484,0.27595534362578
"HIMACHAL PRADESH","P","Rural","In Hearing",0.481682609966999,0.27595534362578
"HIMACHAL PRADESH","P","Rural","Multiple disability",0.692179986260591,0.27595534362578
"HIMACHAL PRADESH","P","Rural","In Movement",0.37719788345877,0.27595534362578
"HIMACHAL PRADESH","P","Total","Total disabled population",0.440347420742229,0.265837116266901
"HIMACHAL PRADESH","P","Total","Mental Illness",0.402051877661634,0.265837116266901
"HIMACHAL PRADESH","P","Total","Mental Retardation",0.484420209214333,0.265837116266901
"HIMACHAL PRADESH","P","Total","In Seeing",0.486539346525541,0.265837116266901
"HIMACHAL PRADESH","P","Total","Any Other",0.302921719955899,0.265837116266901
"HIMACHAL PRADESH","P","Total","In Speech",0.448900700652332,0.265837116266901
"HIMACHAL PRADESH","P","Total","In Hearing",0.45749063670412,0.265837116266901
"HIMACHAL PRADESH","P","Total","Multiple disability",0.681107034958999,0.265837116266901
"HIMACHAL PRADESH","P","Total","In Movement",0.366451612903226,0.265837116266901
"HIMACHAL PRADESH","P","Urban","Total disabled population",0.264722156351277,0.175080458701739
"HIMACHAL PRADESH","P","Urban","Mental Illness",0.345771144278607,0.175080458701739
"HIMACHAL PRADESH","P","Urban","Mental Retardation",0.420256111757858,0.175080458701739
"HIMACHAL PRADESH","P","Urban","In Seeing",0.240185950413223,0.175080458701739
"HIMACHAL PRADESH","P","Urban","Any Other",0.194805194805195,0.175080458701739
"HIMACHAL PRADESH","P","Urban","In Speech",0.23972602739726,0.175080458701739
"HIMACHAL PRADESH","P","Urban","In Hearing",0.247736327417602,0.175080458701739
"HIMACHAL PRADESH","P","Urban","Multiple disability",0.5,0.175080458701739
"HIMACHAL PRADESH","P","Urban","In Movement",0.212435233160622,0.175080458701739
"INDIA","F","Rural","In Movement",0.597590933891655,0.503821574082795
"INDIA","F","Rural","Total disabled population",0.625739213904935,0.503821574082795
"INDIA","F","Rural","Mental Illness",0.659969306380695,0.503821574082795
"INDIA","F","Rural","Mental Retardation",0.673047787023776,0.503821574082795
"INDIA","F","Rural","In Seeing",0.662331833233261,0.503821574082795
"INDIA","F","Rural","Any Other",0.5523373186116,0.503821574082795
"INDIA","F","Rural","In Speech",0.55888649458117,0.503821574082795
"INDIA","F","Rural","In Hearing",0.609869993326299,0.503821574082795
"INDIA","F","Rural","Multiple disability",0.798879219391002,0.503821574082795
"INDIA","F","Total","In Movement",0.541726495106046,0.440293153709465
"INDIA","F","Total","Total disabled population",0.554386833323172,0.440293153709465
"INDIA","F","Total","Mental Illness",0.611909925046073,0.440293153709465
"INDIA","F","Total","Mental Retardation",0.640848352769633,0.440293153709465
"INDIA","F","Total","In Seeing",0.578296134777646,0.440293153709465
"INDIA","F","Total","Any Other",0.483001767703404,0.440293153709465
"INDIA","F","Total","In Speech",0.475789221256017,0.440293153709465
"INDIA","F","Total","In Hearing",0.52535448330013,0.440293153709465
"INDIA","F","Total","Multiple disability",0.755319260450363,0.440293153709465
"INDIA","F","Urban","In Movement",0.381467966516449,0.298288257000277
"INDIA","F","Urban","Total disabled population",0.391377886253465,0.298288257000277
"INDIA","F","Urban","Mental Illness",0.504107708553326,0.298288257000277
"INDIA","F","Urban","Mental Retardation",0.571193042577354,0.298288257000277
"INDIA","F","Urban","In Seeing",0.379842284003914,0.298288257000277
"INDIA","F","Urban","Any Other",0.344637569834304,0.298288257000277
"INDIA","F","Urban","In Speech",0.321671779191102,0.298288257000277
"INDIA","F","Urban","In Hearing",0.352098269106325,0.298288257000277
"INDIA","F","Urban","Multiple disability",0.620301414249064,0.298288257000277
"INDIA","M","Rural","Total disabled population",0.420614109194329,0.342277156180207
"INDIA","M","Rural","In Speech",0.431388928949467,0.342277156180207
"INDIA","M","Rural","In Hearing",0.403032683899472,0.342277156180207
"INDIA","M","Rural","In Seeing",0.435856527334297,0.342277156180207
"INDIA","M","Rural","In Movement",0.341032198947965,0.342277156180207
"INDIA","M","Rural","Any Other",0.374964781624187,0.342277156180207
"INDIA","M","Rural","Mental Illness",0.461923812346097,0.342277156180207
"INDIA","M","Rural","Mental Retardation",0.56565099949628,0.342277156180207
"INDIA","M","Rural","Multiple disability",0.630124846360318,0.342277156180207
"INDIA","M","Total","Total disabled population",0.37630216525327,0.302447667894334
"INDIA","M","Total","In Speech",0.371384530720302,0.302447667894334
"INDIA","M","Total","In Hearing",0.345878643342901,0.302447667894334
"INDIA","M","Total","In Seeing",0.376330982467787,0.302447667894334
"INDIA","M","Total","In Movement",0.310021863218554,0.302447667894334
"INDIA","M","Total","Any Other",0.33266510882016,0.302447667894334
"INDIA","M","Total","Mental Illness",0.438711943005306,0.302447667894334
"INDIA","M","Total","Mental Retardation",0.547479727821168,0.302447667894334
"INDIA","M","Total","Multiple disability",0.595064813986611,0.302447667894334
"INDIA","M","Urban","Total disabled population",0.275535743072245,0.215290420135742
"INDIA","M","Urban","In Speech",0.257713491877347,0.215290420135742
"INDIA","M","Urban","In Hearing",0.231819208685713,0.215290420135742
"INDIA","M","Urban","In Seeing",0.243716822818562,0.215290420135742
"INDIA","M","Urban","In Movement",0.22047424830329,0.215290420135742
"INDIA","M","Urban","Any Other",0.246778651121252,0.215290420135742
"INDIA","M","Urban","Mental Illness",0.388979591836735,0.215290420135742
"INDIA","M","Urban","Mental Retardation",0.508990332975295,0.215290420135742
"INDIA","M","Urban","Multiple disability",0.494011506188834,0.215290420135742
"INDIA","P","Rural","Total disabled population",0.511153144836561,0.420936132215508
"INDIA","P","Rural","Mental Illness",0.546761313220941,0.420936132215508
"INDIA","P","Rural","Mental Retardation",0.61111609318647,0.420936132215508
"INDIA","P","Rural","In Seeing",0.544590670398492,0.420936132215508
"INDIA","P","Rural","Any Other",0.453884431936162,0.420936132215508
"INDIA","P","Rural","In Speech",0.487019341380738,0.420936132215508
"INDIA","P","Rural","In Hearing",0.501114703358666,0.420936132215508
"INDIA","P","Rural","Multiple disability",0.706943623998425,0.420936132215508
"INDIA","P","Rural","In Movement",0.438437451759169,0.420936132215508
"INDIA","P","Total","Total disabled population",0.454844069702197,0.369339164057464
"INDIA","P","Total","Mental Illness",0.512296646746348,0.369339164057464
"INDIA","P","Total","Mental Retardation",0.586853337795591,0.369339164057464
"INDIA","P","Total","In Seeing",0.472405800337782,0.369339164057464
"INDIA","P","Total","Any Other",0.399768933650919,0.369339164057464
"INDIA","P","Total","In Speech",0.417128301909449,0.369339164057464
"INDIA","P","Total","In Hearing",0.430588218132616,0.369339164057464
"INDIA","P","Total","Multiple disability",0.667290751916428,0.369339164057464
"INDIA","P","Total","In Movement",0.398083734885023,0.369339164057464
"INDIA","P","Urban","Total disabled population",0.326534644652238,0.255262753952883
"INDIA","P","Urban","Mental Illness",0.437008810572687,0.255262753952883
"INDIA","P","Urban","Mental Retardation",0.535003666177843,0.255262753952883
"INDIA","P","Urban","In Seeing",0.307095425568005,0.255262753952883
"INDIA","P","Urban","Any Other",0.290738594857576,0.255262753952883
"INDIA","P","Urban","In Speech",0.285953836764774,0.255262753952883
"INDIA","P","Urban","In Hearing",0.288050281505444,0.255262753952883
"INDIA","P","Urban","Multiple disability",0.549232046960319,0.255262753952883
"INDIA","P","Urban","In Movement",0.281847282641667,0.255262753952883
"JAMMU & KASHMIR","F","Rural","In Movement",0.726136000851336,0.571670601439963
"JAMMU & KASHMIR","F","Rural","Total disabled population",0.735469511170838,0.571670601439963
"JAMMU & KASHMIR","F","Rural","Mental Illness",0.764121542656798,0.571670601439963
"JAMMU & KASHMIR","F","Rural","Mental Retardation",0.728254466915374,0.571670601439963
"JAMMU & KASHMIR","F","Rural","In Seeing",0.734550015136444,0.571670601439963
"JAMMU & KASHMIR","F","Rural","Any Other",0.663725929243171,0.571670601439963
"JAMMU & KASHMIR","F","Rural","In Speech",0.722126038781163,0.571670601439963
"JAMMU & KASHMIR","F","Rural","In Hearing",0.720028208744711,0.571670601439963
"JAMMU & KASHMIR","F","Rural","Multiple disability",0.866703882892941,0.571670601439963
"JAMMU & KASHMIR","F","Total","In Movement",0.711595337508699,0.525041012500339
"JAMMU & KASHMIR","F","Total","Total disabled population",0.697867821569995,0.525041012500339
"JAMMU & KASHMIR","F","Total","Mental Illness",0.73990377606065,0.525041012500339
"JAMMU & KASHMIR","F","Total","Mental Retardation",0.698238521513139,0.525041012500339
"JAMMU & KASHMIR","F","Total","In Seeing",0.689432320083138,0.525041012500339
"JAMMU & KASHMIR","F","Total","Any Other",0.614980900182694,0.525041012500339
"JAMMU & KASHMIR","F","Total","In Speech",0.684447476125512,0.525041012500339
"JAMMU & KASHMIR","F","Total","In Hearing",0.669494769073743,0.525041012500339
"JAMMU & KASHMIR","F","Total","Multiple disability",0.854981716174924,0.525041012500339
"JAMMU & KASHMIR","F","Urban","In Movement",0.646498332539304,0.396090250705622
"JAMMU & KASHMIR","F","Urban","Total disabled population",0.577712767385061,0.396090250705622
"JAMMU & KASHMIR","F","Urban","Mental Illness",0.667826086956522,0.396090250705622
"JAMMU & KASHMIR","F","Urban","Mental Retardation",0.614839061647572,0.396090250705622
"JAMMU & KASHMIR","F","Urban","In Seeing",0.55339679228061,0.396090250705622
"JAMMU & KASHMIR","F","Urban","Any Other",0.474983922829582,0.396090250705622
"JAMMU & KASHMIR","F","Urban","In Speech",0.544401544401544,0.396090250705622
"JAMMU & KASHMIR","F","Urban","In Hearing",0.537165281625115,0.396090250705622
"JAMMU & KASHMIR","F","Urban","Multiple disability",0.80577974485811,0.396090250705622
"JAMMU & KASHMIR","M","Rural","Total disabled population",0.529588358340005,0.394331777072127
"JAMMU & KASHMIR","M","Rural","In Speech",0.533970976253298,0.394331777072127
"JAMMU & KASHMIR","M","Rural","In Hearing",0.497072018081573,0.394331777072127
"JAMMU & KASHMIR","M","Rural","In Seeing",0.528368925570895,0.394331777072127
"JAMMU & KASHMIR","M","Rural","In Movement",0.494513078887432,0.394331777072127
"JAMMU & KASHMIR","M","Rural","Any Other",0.43547970002586,0.394331777072127
"JAMMU & KASHMIR","M","Rural","Mental Illness",0.554366371955949,0.394331777072127
"JAMMU & KASHMIR","M","Rural","Mental Retardation",0.590506951270889,0.394331777072127
"JAMMU & KASHMIR","M","Rural","Multiple disability",0.725614949150844,0.394331777072127
"JAMMU & KASHMIR","M","Total","Total disabled population",0.493589931359052,0.357794298219063
"JAMMU & KASHMIR","M","Total","In Speech",0.510263412915162,0.357794298219063
"JAMMU & KASHMIR","M","Total","In Hearing",0.426703163017032,0.357794298219063
"JAMMU & KASHMIR","M","Total","In Seeing",0.49091317029392,0.357794298219063
"JAMMU & KASHMIR","M","Total","In Movement",0.481377151799687,0.357794298219063
"JAMMU & KASHMIR","M","Total","Any Other",0.401986323673071,0.357794298219063
"JAMMU & KASHMIR","M","Total","Mental Illness",0.539614074914869,0.357794298219063
"JAMMU & KASHMIR","M","Total","Mental Retardation",0.573994692794448,0.357794298219063
"JAMMU & KASHMIR","M","Total","Multiple disability",0.713252716725223,0.357794298219063
"JAMMU & KASHMIR","M","Urban","Total disabled population",0.381943053942573,0.264316238743747
"JAMMU & KASHMIR","M","Urban","In Speech",0.414634146341463,0.264316238743747
"JAMMU & KASHMIR","M","Urban","In Hearing",0.274976002362844,0.264316238743747
"JAMMU & KASHMIR","M","Urban","In Seeing",0.373740882250782,0.264316238743747
"JAMMU & KASHMIR","M","Urban","In Movement",0.419652991730177,0.264316238743747
"JAMMU & KASHMIR","M","Urban","Any Other",0.309312071961566,0.264316238743747
"JAMMU & KASHMIR","M","Urban","Mental Illness",0.499365213711384,0.264316238743747
"JAMMU & KASHMIR","M","Urban","Mental Retardation",0.530070974971984,0.264316238743747
"JAMMU & KASHMIR","M","Urban","Multiple disability",0.658622979853885,0.264316238743747
"JAMMU & KASHMIR","P","Rural","Total disabled population",0.619064653661955,0.47870896766161
"JAMMU & KASHMIR","P","Rural","Mental Illness",0.647353423711251,0.47870896766161
"JAMMU & KASHMIR","P","Rural","Mental Retardation",0.64794498116915,0.47870896766161
"JAMMU & KASHMIR","P","Rural","In Seeing",0.62344940369351,0.47870896766161
"JAMMU & KASHMIR","P","Rural","Any Other",0.538654628636207,0.47870896766161
"JAMMU & KASHMIR","P","Rural","In Speech",0.607046799354492,0.47870896766161
"JAMMU & KASHMIR","P","Rural","In Hearing",0.594557613366995,0.47870896766161
"JAMMU & KASHMIR","P","Rural","Multiple disability",0.788653936756922,0.47870896766161
"JAMMU & KASHMIR","P","Rural","In Movement",0.58563593736917,0.47870896766161
"JAMMU & KASHMIR","P","Total","Total disabled population",0.582008179358887,0.436483309308715
"JAMMU & KASHMIR","P","Total","Mental Illness",0.627289552619823,0.436483309308715
"JAMMU & KASHMIR","P","Total","Mental Retardation",0.625448457306864,0.436483309308715
"JAMMU & KASHMIR","P","Total","In Seeing",0.582906934745967,0.436483309308715
"JAMMU & KASHMIR","P","Total","Any Other",0.497752288782353,0.436483309308715
"JAMMU & KASHMIR","P","Total","In Speech",0.578609282158343,0.436483309308715
"JAMMU & KASHMIR","P","Total","In Hearing",0.529434787302958,0.436483309308715
"JAMMU & KASHMIR","P","Total","Multiple disability",0.776917711122612,0.436483309308715
"JAMMU & KASHMIR","P","Total","In Movement",0.572423757675835,0.436483309308715
"JAMMU & KASHMIR","P","Urban","Total disabled population",0.465590990929003,0.324462709007987
"JAMMU & KASHMIR","P","Urban","Mental Illness",0.570450097847358,0.324462709007987
"JAMMU & KASHMIR","P","Urban","Mental Retardation",0.564523281596452,0.324462709007987
